t,active_cpu_fog,fog_capacity,pressure,predicted_pressure,prediction_uncertainty,tasks_placed_fog,tasks_placed_cloud,arrivals,scale_decision,scale_up_total,scale_down_total,energy_joules_cumul,energy_tick,offload_ratio,active_fog_nodes,overloaded,fog_f0_p,fog_f0_load,fog_f0_power,fog_f0_active,fog_f1_p,fog_f1_load,fog_f1_power,fog_f1_active,fog_f2_p,fog_f2_load,fog_f2_power,fog_f2_active,fog_f3_p,fog_f3_load,fog_f3_power,fog_f3_active,fog_f4_p,fog_f4_load,fog_f4_power,fog_f4_active,cloud_c0_load,cloud_c1_load
39,39.33333333333332,185.0,0.21261261261261255,0.31194246304454065,0.18213907678166927,2,0,2,none,0,1,8060.262626262625,103.46464646464646,0.0,2,0,0.306060606060606,33.66666666666666,75.9090909090909,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.07555555555555556,5.666666666666667,27.555555555555557,1,0.0,0.0
40,122.99999999999999,185.0,0.6648648648648647,0.3209809435582809,0.17517906679159906,4,0,4,none,0,1,8276.727272727272,216.46464646464642,0.0,2,0,0.7393939393939393,81.33333333333331,140.90909090909088,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5555555555555556,41.66666666666667,75.55555555555556,1,0.0,0.0
41,170.66666666666666,185.0,0.9225225225225224,0.3209809435582809,0.17517906679159906,2,2,4,none,0,1,8557.50505050505,280.77777777777777,0.5,2,0,0.9666666666666665,106.33333333333331,174.99999999999997,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8577777777777779,64.33333333333334,105.77777777777779,1,29.0,0.0
42,141.33333333333331,185.0,0.7639639639639638,0.3209809435582809,0.17517906679159906,4,0,4,none,0,1,8798.787878787878,241.28282828282826,0.0,2,0,0.8515151515151513,93.66666666666664,157.7272727272727,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6355555555555558,47.66666666666668,83.55555555555557,1,29.0,0.0
43,61.666666666666664,185.0,0.3333333333333333,0.3209809435582809,0.17517906679159906,2,0,2,none,0,1,8931.767676767677,132.97979797979798,0.0,2,0,0.22727272727272715,24.999999999999986,64.09090909090907,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.48888888888888904,36.66666666666668,68.88888888888891,1,29.0,0.0
44,50.0,185.0,0.2702702702702703,0.3209809435582809,0.17517906679159906,2,0,2,none,0,1,9049.525252525253,117.75757575757575,0.0,2,0,0.32727272727272716,35.999999999999986,79.09090909090907,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.18666666666666687,14.000000000000014,38.666666666666686,1,0.0,0.0
45,84.66666666666666,185.0,0.4576576576576576,0.3092071388134172,0.1818522815327055,1,0,1,none,0,1,9214.727272727272,165.2020202020202,0.0,2,0,0.6939393939393937,76.33333333333331,134.09090909090907,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.11111111111111129,8.333333333333346,31.11111111111113,1,0.0,0.0
46,180.33333333333331,185.0,0.9747747747747747,0.3092071388134172,0.1818522815327055,3,0,3,none,0,1,9508.464646464647,293.73737373737373,0.0,2,0,0.9878787878787877,108.66666666666664,178.18181818181816,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9555555555555558,71.66666666666669,115.55555555555559,1,0.0,0.0
47,174.66666666666666,185.0,0.944144144144144,0.3092071388134172,0.1818522815327055,1,2,3,none,0,1,9794.646464646465,286.1818181818182,0.6666666666666666,2,0,0.9878787878787877,108.66666666666664,178.18181818181816,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8800000000000002,66.00000000000001,108.00000000000003,1,12.333333333333334,0.0
48,159.33333333333331,185.0,0.8612612612612611,0.3092071388134172,0.1818522815327055,2,0,2,none,0,1,10059.919191919193,265.27272727272725,0.0,2,0,0.8484848484848483,93.33333333333331,157.27272727272725,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8800000000000002,66.00000000000001,108.00000000000003,1,12.333333333333334,0.0
49,72.0,185.0,0.3891891891891892,0.3092071388134172,0.1818522815327055,1,0,1,none,0,1,10207.343434343435,147.42424242424244,0.0,2,0,0.42727272727272714,46.999999999999986,94.09090909090907,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.33333333333333354,25.000000000000014,53.33333333333336,1,12.333333333333334,0.0
50,113.66666666666667,185.0,0.6144144144144145,0.34051414994143897,0.19326361213278798,4,2,6,none,0,1,10410.868686868687,203.52525252525254,0.3333333333333333,2,0,0.5909090909090908,64.99999999999999,118.63636363636363,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6488888888888892,48.666666666666686,84.88888888888891,1,1.333333333333334,171.0
51,166.66666666666669,185.0,0.900900900900901,0.34051414994143897,0.19326361213278798,4,1,5,none,0,1,10686.424242424242,275.55555555555554,0.2,2,0,0.9999999999999999,109.99999999999999,179.99999999999997,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7555555555555558,56.666666666666686,95.55555555555557,1,39.666666666666664,171.0
52,166.66666666666669,185.0,0.900900900900901,0.34051414994143897,0.19326361213278798,0,0,0,none,0,1,10961.979797979797,275.55555555555554,0.0,2,0,0.9999999999999999,109.99999999999999,179.99999999999997,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7555555555555558,56.666666666666686,95.55555555555557,1,39.666666666666664,171.0
53,114.0,185.0,0.6162162162162163,0.34051414994143897,0.19326361213278798,0,0,0,none,0,1,11166.434343434343,204.45454545454544,0.0,2,0,0.7363636363636362,80.99999999999999,140.45454545454544,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.44000000000000017,33.000000000000014,64.00000000000001,1,39.666666666666664,0.0
54,102.00000000000001,185.0,0.5513513513513514,0.34051414994143897,0.19326361213278798,3,0,3,none,0,1,11354.434343434343,188.00000000000003,0.0,2,0,0.6,66.0,120.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.4800000000000002,36.000000000000014,68.00000000000003,1,0.0,0.0
55,146.0,185.0,0.7891891891891892,0.360933256840315,0.22283671179247339,3,1,4,none,0,1,11602.393939393938,247.95959595959596,0.25,2,0,0.9878787878787878,108.66666666666666,178.18181818181816,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.497777777777778,37.33333333333335,69.7777777777778,1,0.0,90.0
56,178.66666666666669,185.0,0.9657657657657659,0.360933256840315,0.22283671179247339,2,2,4,none,0,1,11893.90909090909,291.5151515151515,0.5,2,0,0.9878787878787878,108.66666666666666,178.18181818181816,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9333333333333336,70.00000000000001,113.33333333333336,1,90.0,129.66666666666666
